Kosovo, 3793, 1373.21
Kosovo, 1863, 1912.19
Kosovo, 4551, 1302.35
Kosovo, 4276, 1148.6
Kosovo, 7179, 22.42
Kosovo, 7114, 1214.68
Kosovo, 6247, 1652.08
Kosovo, 7531, 247.1
Kosovo, 13185, 507.0
Kosovo, 11321, 239.02
Kosovo, 10964, 776.77
Kosovo, 8045, 223.25
Kosovo, 11680, 25.23
Kosovo, 14759, 1095.08
Kosovo, 13904, 224.07
Kosovo, 13884, 182.51
Kosovo, 16268, 822.64
Kosovo, 32735, 251.39
Kosovo, 27609, 296.95
Kosovo, 25158, 1493.52
Kosovo, 25029, 838.98
Kosovo, 22964, 1548.03
Kosovo, 27253, 1345.22
Kosovo, 30454, 340.9
Kosovo, 29573, 1196.62
Kosovo, 28481, 542.98
Kosovo, 31778, 1220.46
Kosovo, 34966, 476.61
Kosovo, 33713, 962.95
Kosovo, 33602, 684.46
Kosovo, 33128, 924.27
Kosovo, 33876, 965.35
Kosovo, 39183, 683.87
Kosovo, 38599, 1038.19
Kosovo, 35588, 425.82
Kosovo, 47925, 362.75
Burkina, 30663, 1594.01
Burkina, 19277, 628.87
Burkina, 10348, 1147.01
Burkina, 6033, 374.83
Burkina, 5170, 1600.65
Burkina, 267, 1679.67
Burkina, 10338, 1107.2
Burkina, 6180, 1065.88
Burkina, 18399, 771.1
Burkina, 13587, 1599.48
Burkina, 12741, 125.97
Burkina, 19252, 1841.85
Burkina, 24886, 811.15
Burkina, 20896, 212.85
Burkina, 20793, 544.03
Burkina, 20734, 60.99
Burkina, 23425, 1803.36
Burkina, 29629, 48.55
Burkina, 26018, 1378.49
Burkina, 25768, 441.73
Burkina, 30284, 176.82
Burkina, 41361, 174.8
Burkina, 35991, 99.5
Burkina, 31865, 1734.43
Burkina, 31610, 1677.99
Burkina, 30711, 1427.38
Burkina, 35487, 1612.88
Burkina, 40323, 135.79
Burkina, 37908, 828.46
Burkina, 37708, 1429.81
Burkina, 40566, 940.49
Burkina, 45295, 1483.88
Burkina, 43976, 356.16
Burkina, 43338, 744.33
Burkina, 43284, 175.52
Burkina, 45178, 1968.12
Burkina, 47973, 1459.28
Burkina, 46468, 1516.28
Burkina, 45667, 455.6
Burkina, 49304, 1776.86
Barbados, 30691, 716.93
Barbados, 14844, 1773.44
Barbados, 6067, 222.66
Barbados, 2781, 1386.09
Barbados, 2714, 416.37
Barbados, 1351, 1471.23
Barbados, 5690, 829.51
Barbados, 4467, 1311.66
Barbados, 9730, 1503.56
Barbados, 7244, 536.39
Barbados, 6264, 1765.68
Barbados, 14204, 286.99
Barbados, 18660, 1920.08
Barbados, 17363, 255.57
Barbados, 16624, 1778.46
Barbados, 14967, 727.72
Barbados, 17594, 1094.54
Barbados, 28503, 1408.67
Barbados, 26478, 842.67
Barbados, 22553, 1575.62
Barbados, 29574, 747.14
Barbados, 38448, 951.06
Barbados, 36029, 1275.49
Barbados, 33885, 1991.46
Barbados, 31907, 1811.64
Barbados, 30789, 1824.21
Barbados, 34006, 99.78
Barbados, 36816, 1225.77
Barbados, 36698, 318.64
Barbados, 36611, 1578.45
Barbados, 36937, 869.47
Barbados, 43253, 532.6
Barbados, 41288, 338.7
Barbados, 39590, 14.91
Barbados, 39149, 1852.76
Barbados, 41867, 867.79
Barbados, 49665, 1752.06
Barbados, 46994, 1711.14
Barbados, 46656, 359.48
Barbados, 49799, 585.47
Algeria, 26679, 1680.04
Algeria, 14361, 543.48
Algeria, 8138, 1693.47
Algeria, 5052, 979.09
Algeria, 1099, 1978.06
Algeria, 528, 1296.29
Algeria, 6496, 1273.2
Algeria, 5161, 640.64
Algeria, 9245, 675.38
Algeria, 8774, 846.88
Algeria, 8269, 790.06
Algeria, 9477, 869.57
Algeria, 20335, 1111.65
Algeria, 16408, 180.4
Algeria, 15656, 1142.35
Algeria, 15348, 976.9
Algeria, 16589, 333.8
Algeria, 26325, 126.12
Algeria, 25164, 554.03
Algeria, 20466, 1167.04
Algeria, 26401, 1770.91
Algeria, 41194, 569.38
Algeria, 36546, 189.62
Algeria, 29601, 1056.16
Algeria, 29268, 425.93
Algeria, 27652, 1849.86
Algeria, 32220, 1782.96
Algeria, 40080, 1886.45
Algeria, 39973, 1575.67
Algeria, 38566, 1272.72
Algeria, 40291, 1419.76
Algeria, 47146, 712.49
Algeria, 43585, 1760.11
Algeria, 42298, 1621.77
Algeria, 42075, 1768.39
Algeria, 45236, 1411.13
Algeria, 47889, 1900.01
Algeria, 47428, 877.3
Algeria, 47215, 1817.27
Algeria, 48695, 1348.46
Afghanistan, 23716, 1525.46
Afghanistan, 11031, 1384.8
Afghanistan, 8191, 1838.93
Afghanistan, 5543, 405.53
Afghanistan, 4196, 975.98
Afghanistan, 900, 385.17
Afghanistan, 5979, 1278.21
Afghanistan, 5619, 538.91
Afghanistan, 10428, 684.14
Afghanistan, 9348, 1082.97
Afghanistan, 8837, 1662.65
Afghanistan, 10706, 610.04
Afghanistan, 15829, 149.82
Afghanistan, 15629, 40.14
Afghanistan, 14281, 106.5
Afghanistan, 12189, 798.98
Afghanistan, 15658, 1445.94
Afghanistan, 18684, 1853.03
Afghanistan, 18303, 971.84
Afghanistan, 16759, 1273.05
Afghanistan, 21256, 155.84
Afghanistan, 35549, 524.23
Afghanistan, 28475, 1097.57
Afghanistan, 24551, 879.24
Afghanistan, 24467, 1240.29
Afghanistan, 24002, 1260.13
Afghanistan, 26313, 400.87
Afghanistan, 32912, 782.53
Afghanistan, 31399, 1152.25
Afghanistan, 28670, 372.37
Afghanistan, 33975, 1144.66
Afghanistan, 41951, 935.31
Afghanistan, 39067, 536.37
Afghanistan, 38783, 863.29
Afghanistan, 38715, 1819.66
Afghanistan, 41312, 1048.97
Afghanistan, 49185, 1632.34
Afghanistan, 46776, 424.39
Afghanistan, 43138, 767.05
Afghanistan, 49281, 37.8
Albania, 22940, 1342.69
Albania, 12503, 1182.07
Albania, 8789, 896.57
Albania, 5756, 382.41
Albania, 5572, 1940.94
Albania, 4196, 967.84
Albania, 6013, 655.03
Albania, 5764, 1668.58
Albania, 10265, 1627.93
Albania, 9099, 1243.63
Albania, 8798, 339.58
Albania, 11023, 1511.36
Albania, 18689, 762.55
Albania, 16724, 647.26
Albania, 16074, 560.16
Albania, 15062, 1913.7
Albania, 18007, 715.04
Albania, 19882, 956.09
Albania, 19546, 728.93
Albania, 19259, 737.06
Albania, 20248, 1421.99
Albania, 42131, 729.65
Albania, 30828, 1311.18
Albania, 27712, 1453.8
Albania, 27509, 132.69
Albania, 23165, 759.62
Albania, 30816, 60.31
Albania, 37833, 600.79
Albania, 35706, 316.04
Albania, 35568, 328.93
Albania, 41979, 1240.23
Albania, 45162, 205.56
Albania, 43532, 990.28
Albania, 43367, 1798.09
Albania, 43067, 1151.02
Albania, 44374, 1305.21
Albania, 47232, 1288.93
Albania, 46208, 1492.73
Albania, 46175, 152.27
Albania, 47278, 1108.82
San Marino, 27297, 576.09
San Marino, 12322, 1770.98
San Marino, 7013, 1572.49
San Marino, 4231, 551.11
San Marino, 3812, 1716.43
San Marino, 2349, 1155.29
San Marino, 5622, 789.68
San Marino, 5472, 212.78
San Marino, 10536, 161.89
San Marino, 8651, 1695.8
San Marino, 8012, 1068.35
San Marino, 10898, 1500.51
San Marino, 16551, 250.98
San Marino, 15562, 1258.02
San Marino, 13989, 1893.18
San Marino, 12954, 411.77
San Marino, 16008, 1124.85
San Marino, 20168, 1049.65
San Marino, 19661, 1662.02
San Marino, 17241, 61.42
San Marino, 24423, 707.29
San Marino, 43171, 701.52
San Marino, 34301, 1241.93
San Marino, 31680, 1912.95
San Marino, 31618, 233.23
San Marino, 28210, 1104.68
San Marino, 33364, 1563.43
San Marino, 40323, 382.26
San Marino, 39690, 1413.32
San Marino, 38727, 1090.29
San Marino, 42643, 911.45
San Marino, 47488, 374.38
San Marino, 46093, 287.91
San Marino, 45829, 544.74
San Marino, 45718, 444.31
San Marino, 47139, 638.72
San Marino, 48452, 466.19
San Marino, 48138, 607.47
San Marino, 47612, 519.96
San Marino, 49509, 1405.64
Costa Rica, 20382, 990.18
Costa Rica, 10456, 1910.24
Costa Rica, 7767, 1000.34
Costa Rica, 3270, 103.42
Costa Rica, 1690, 1094.86
Costa Rica, 650, 1851.75
Costa Rica, 5784, 1135.76
Costa Rica, 5076, 501.08
Costa Rica, 8996, 1459.0
Costa Rica, 8477, 1174.89
Costa Rica, 8273, 1575.86
Costa Rica, 9155, 791.28
Costa Rica, 14369, 531.21
Costa Rica, 12171, 1019.61
Costa Rica, 11758, 1004.97
Costa Rica, 11282, 1961.02
Costa Rica, 12580, 267.85
Costa Rica, 18592, 1411.02
Costa Rica, 18498, 668.04
Costa Rica, 18481, 1455.38
Costa Rica, 19083, 1145.72
Costa Rica, 35296, 252.06
Costa Rica, 26318, 1395.92
Costa Rica, 23515, 1024.3
Costa Rica, 23265, 560.33
Costa Rica, 21313, 1292.89
Costa Rica, 26016, 255.59
Costa Rica, 34174, 194.55
Costa Rica, 30037, 1108.08
Costa Rica, 26726, 693.06
Costa Rica, 34576, 1687.8
Costa Rica, 44312, 1216.85
Costa Rica, 37885, 241.01
Costa Rica, 36652, 364.53
Costa Rica, 36383, 1848.46
Costa Rica, 39932, 355.96
Costa Rica, 45524, 1542.36
Costa Rica, 45403, 221.03
Costa Rica, 44577, 975.75
Costa Rica, 46204, 1580.17
Marshall Islands, 29782, 1912.69
Marshall Islands, 14082, 1486.07
Marshall Islands, 9294, 66.14
Marshall Islands, 1462, 1647.28
Marshall Islands, 618, 151.2
Marshall Islands, 320, 435.52
Marshall Islands, 8899, 1546.94
Marshall Islands, 4953, 1374.11
Marshall Islands, 13463, 732.25
Marshall Islands, 10017, 1893.31
Marshall Islands, 9868, 1962.08
Marshall Islands, 13974, 83.76
Marshall Islands, 19899, 1224.6
Marshall Islands, 17218, 1222.83
Marshall Islands, 16304, 1372.16
Marshall Islands, 14866, 1102.98
Marshall Islands, 19402, 707.46
Marshall Islands, 22190, 1508.83
Marshall Islands, 20909, 1520.1
Marshall Islands, 20038, 1111.45
Marshall Islands, 24948, 1506.89
Marshall Islands, 42601, 443.22
Marshall Islands, 37641, 433.61
Marshall Islands, 31173, 845.26
Marshall Islands, 30871, 472.24
Marshall Islands, 30500, 1273.76
Marshall Islands, 36727, 457.47
Marshall Islands, 41252, 1200.33
Marshall Islands, 40731, 1375.18
Marshall Islands, 39299, 594.86
Marshall Islands, 41412, 915.62
Marshall Islands, 45810, 1636.26
Marshall Islands, 45202, 676.82
Marshall Islands, 44703, 1325.28
Marshall Islands, 43109, 1128.46
Marshall Islands, 45694, 827.96
Marshall Islands, 49254, 1802.86
Marshall Islands, 46997, 22.71
Marshall Islands, 46237, 1366.2
Marshall Islands, 49324, 701.7
Iceland, 25918, 195.37
Iceland, 7925, 337.33
Iceland, 4013, 1672.95
Iceland, 1264, 1523.27
Iceland, 1224, 264.41
Iceland, 197, 74.03
Iceland, 3427, 293.16
Iceland, 1814, 182.51
Iceland, 5770, 1817.03
Iceland, 4898, 909.59
Iceland, 4640, 1464.66
Iceland, 7553, 1682.7
Iceland, 14030, 1242.64
Iceland, 10229, 1843.23
Iceland, 9766, 1688.92
Iceland, 9243, 931.01
Iceland, 13576, 1758.84
Iceland, 21514, 1134.57
Iceland, 16213, 1980.55
Iceland, 14812, 1211.02
Iceland, 24035, 1145.8
Iceland, 36011, 878.43
Iceland, 32964, 676.45
Iceland, 28832, 1186.89
Iceland, 28262, 1090.91
Iceland, 27693, 917.3
Iceland, 30598, 956.47
Iceland, 35294, 1139.26
Iceland, 33888, 1926.65
Iceland, 33448, 869.03
Iceland, 35799, 1159.92
Iceland, 43287, 1673.99
Iceland, 41249, 521.01
Iceland, 38237, 1085.06
Iceland, 36386, 1939.44
Iceland, 41938, 1746.59
Iceland, 47482, 1665.77
Iceland, 44626, 1006.83
Iceland, 43549, 896.12
Iceland, 49031, 1682.8
Kuwait, 25954, 808.91
Kuwait, 12265, 1244.91
Kuwait, 6783, 437.84
Kuwait, 4633, 1798.89
Kuwait, 3296, 1448.88
Kuwait, 364, 1301.84
Kuwait, 5658, 1726.91
Kuwait, 5566, 258.91
Kuwait, 10431, 1660.15
Kuwait, 9972, 321.46
Kuwait, 7909, 1814.14
Kuwait, 11291, 1778.9
Kuwait, 18512, 1956.12
Kuwait, 15522, 140.82
Kuwait, 12990, 1204.66
Kuwait, 12648, 686.95
Kuwait, 18225, 141.01
Kuwait, 23650, 1362.91
Kuwait, 21064, 406.35
Kuwait, 18884, 574.88
Kuwait, 24802, 438.21
Kuwait, 39904, 308.35
Kuwait, 31347, 966.37
Kuwait, 27185, 1880.06
Kuwait, 27034, 1463.68
Kuwait, 26537, 603.73
Kuwait, 29335, 714.68
Kuwait, 36028, 459.95
Kuwait, 34420, 855.22
Kuwait, 33575, 674.98
Kuwait, 39286, 110.23
Kuwait, 45855, 548.42
Kuwait, 43984, 1676.76
Kuwait, 43339, 1510.27
Kuwait, 41430, 573.28
Kuwait, 44650, 55.66
Kuwait, 49115, 1496.07
Kuwait, 48483, 132.56
Kuwait, 48311, 1682.7
Kuwait, 49873, 700.22
Japan, 31728, 693.75
Japan, 10558, 1220.68
Japan, 3524, 1991.74
Japan, 2590, 1335.95
Japan, 1712, 1828.07
Japan, 1615, 1447.84
Japan, 3423, 1116.16
Japan, 3349, 1473.73
Japan, 6389, 249.24
Japan, 4796, 656.97
Japan, 3711, 309.52
Japan, 10413, 1160.87
Japan, 17223, 785.07
Japan, 13468, 1381.34
Japan, 12774, 1543.94
Japan, 12602, 904.83
Japan, 14543, 211.37
Japan, 26056, 1566.09
Japan, 25905, 1407.46
Japan, 25393, 453.1
Japan, 28129, 890.19
Japan, 40499, 1486.14
Japan, 36371, 1963.56
Japan, 35089, 412.86
Japan, 34709, 338.43
Japan, 34693, 87.13
Japan, 35692, 1670.49
Japan, 37749, 745.15
Japan, 37638, 766.24
Japan, 36723, 841.03
Japan, 39635, 553.07
Japan, 43596, 943.67
Japan, 42589, 524.72
Japan, 41471, 1086.27
Japan, 41226, 1784.21
Japan, 43488, 1196.0
Japan, 46853, 1752.2
Japan, 46165, 732.85
Japan, 44058, 60.16
Japan, 47814, 1647.48
Canada, 23757, 1537.15
Canada, 12375, 1301.23
Canada, 6511, 985.53
Canada, 3121, 670.79
Canada, 1625, 1479.72
Canada, 1130, 653.95
Canada, 5997, 1462.18
Canada, 5015, 447.0
Canada, 11052, 1949.35
Canada, 9588, 1133.97
Canada, 8326, 1290.33
Canada, 11589, 1106.07
Canada, 14626, 392.38
Canada, 13767, 30.2
Canada, 13344, 527.47
Canada, 13247, 728.73
Canada, 13973, 24.74
Canada, 21834, 771.89
Canada, 19997, 982.52
Canada, 17496, 1283.46
Canada, 21898, 1599.66
Canada, 38611, 1859.8
Canada, 28374, 1869.36
Canada, 27211, 600.21
Canada, 25592, 1642.66
Canada, 24874, 1103.76
Canada, 27642, 589.18
Canada, 30812, 1224.73
Canada, 30554, 1268.06
Canada, 28766, 255.94
Canada, 36893, 1857.04
Canada, 44314, 1868.59
Canada, 40516, 1160.14
Canada, 40200, 745.73
Canada, 39465, 1309.86
Canada, 42939, 1257.87
Canada, 47940, 1087.87
Canada, 46476, 323.71
Canada, 45855, 512.05
Canada, 49576, 781.45
Oman, 26966, 464.83
Oman, 11016, 1670.28
Oman, 8232, 1698.15
Oman, 3717, 1218.33
Oman, 2973, 584.58
Oman, 121, 465.02
Oman, 5715, 775.43
Oman, 4528, 1379.93
Oman, 9650, 1825.84
Oman, 8589, 1503.71
Oman, 8376, 506.04
Oman, 10080, 590.37
Oman, 23049, 1950.47
Oman, 17825, 330.87
Oman, 14635, 822.66
Oman, 13503, 1367.24
Oman, 20537, 470.93
Oman, 25440, 1041.33
Oman, 25200, 657.74
Oman, 23152, 1956.64
Oman, 25993, 1663.26
Oman, 36606, 817.34
Oman, 29516, 1275.43
Oman, 28208, 1465.19
Oman, 27368, 1343.33
Oman, 27213, 822.76
Oman, 29236, 839.59
Oman, 35230, 113.51
Oman, 33649, 469.16
Oman, 30131, 691.79
Oman, 35245, 679.35
Oman, 39245, 1447.78
Oman, 37795, 1165.88
Oman, 37566, 151.68
Oman, 36927, 385.98
Oman, 38721, 576.09
Oman, 47872, 110.7
Oman, 41597, 116.78
Oman, 40460, 391.49
Oman, 49461, 1961.98
Liberia, 22437, 876.0
Liberia, 8663, 1333.77
Liberia, 6107, 685.62
Liberia, 3477, 1096.63
Liberia, 2082, 30.74
Liberia, 237, 1472.92
Liberia, 5323, 54.62
Liberia, 3907, 151.09
Liberia, 7814, 44.17
Liberia, 7638, 1195.94
Liberia, 6482, 903.44
Liberia, 8570, 472.67
Liberia, 12522, 1141.79
Liberia, 9533, 1399.67
Liberia, 9241, 1302.76
Liberia, 9023, 1584.04
Liberia, 10588, 1777.8
Liberia, 14871, 324.84
Liberia, 14160, 301.83
Liberia, 13911, 1155.55
Liberia, 21768, 1027.3
Liberia, 32484, 1976.96
Liberia, 26442, 712.98
Liberia, 25845, 784.99
Liberia, 23468, 1392.58
Liberia, 23180, 1435.82
Liberia, 26416, 816.22
Liberia, 31146, 1217.53
Liberia, 28180, 1342.04
Liberia, 26851, 1297.49
Liberia, 31675, 1890.94
Liberia, 40819, 860.69
Liberia, 38003, 1245.29
Liberia, 36197, 355.66
Liberia, 32692, 892.84
Liberia, 38406, 1471.15
Liberia, 47090, 1389.53
Liberia, 46277, 250.72
Liberia, 44767, 962.58
Liberia, 48582, 696.4
Vietnam, 28884, 1314.44
Vietnam, 19287, 350.19
Vietnam, 9605, 1658.01
Vietnam, 5349, 603.87
Vietnam, 4737, 1845.45
Vietnam, 1548, 317.1
Vietnam, 9004, 748.15
Vietnam, 5692, 662.04
Vietnam, 15466, 898.06
Vietnam, 14708, 240.9
Vietnam, 13026, 517.86
Vietnam, 18159, 905.91
Vietnam, 23595, 962.43
Vietnam, 20799, 559.04
Vietnam, 20481, 16.01
Vietnam, 19316, 462.99
Vietnam, 22456, 1491.75
Vietnam, 27094, 182.81
Vietnam, 26484, 404.9
Vietnam, 26245, 13.66
Vietnam, 27434, 1480.82
Vietnam, 38017, 1609.35
Vietnam, 35075, 955.48
Vietnam, 30213, 200.49
Vietnam, 30154, 1363.44
Vietnam, 30069, 904.63
Vietnam, 33305, 992.35
Vietnam, 36218, 627.47
Vietnam, 35946, 626.84
Vietnam, 35482, 1245.64
Vietnam, 37564, 54.19
Vietnam, 42345, 824.79
Vietnam, 41876, 1048.64
Vietnam, 41726, 115.75
Vietnam, 38974, 551.76
Vietnam, 42149, 479.74
Vietnam, 47430, 1912.97
Vietnam, 47174, 1466.14
Vietnam, 42987, 34.99
Vietnam, 49836, 1144.42
Taiwan, 29537, 395.6
Taiwan, 17075, 250.05
Taiwan, 11697, 371.8
Taiwan, 6604, 151.42
Taiwan, 1798, 238.61
Taiwan, 1701, 723.55
Taiwan, 9396, 801.4
Taiwan, 7592, 648.64
Taiwan, 15463, 1862.78
Taiwan, 15050, 1687.78
Taiwan, 14169, 241.84
Taiwan, 15692, 383.78
Taiwan, 22857, 316.46
Taiwan, 18901, 1241.77
Taiwan, 18890, 152.78
Taiwan, 17234, 479.77
Taiwan, 22402, 734.2
Taiwan, 26715, 786.97
Taiwan, 24658, 862.97
Taiwan, 23388, 800.74
Taiwan, 27207, 1305.08
Taiwan, 38662, 810.45
Taiwan, 35325, 1642.82
Taiwan, 33003, 363.18
Taiwan, 32941, 1681.18
Taiwan, 29618, 235.32
Taiwan, 33292, 591.3
Taiwan, 37673, 1860.16
Taiwan, 36646, 1557.9
Taiwan, 35534, 1917.03
Taiwan, 37699, 1563.19
Taiwan, 44426, 775.2
Taiwan, 43432, 351.45
Taiwan, 40196, 1714.84
Taiwan, 39851, 362.94
Taiwan, 44061, 859.24
Taiwan, 47677, 850.15
Taiwan, 47257, 444.97
Taiwan, 45931, 292.03
Taiwan, 47917, 1735.55
Bhutan, 25506, 1485.02
Bhutan, 18354, 1964.78
Bhutan, 12116, 1350.01
Bhutan, 7852, 417.85
Bhutan, 2787, 641.56
Bhutan, 648, 966.11
Bhutan, 11096, 1360.98
Bhutan, 7991, 396.73
Bhutan, 16584, 1673.47
Bhutan, 15857, 1045.45
Bhutan, 14661, 1344.23
Bhutan, 16791, 643.49
Bhutan, 22157, 196.28
Bhutan, 21590, 1664.84
Bhutan, 20711, 1757.7
Bhutan, 19781, 1441.53
Bhutan, 21649, 196.55
Bhutan, 23989, 1559.51
Bhutan, 23392, 1577.64
Bhutan, 22949, 901.59
Bhutan, 24154, 430.53
Bhutan, 37005, 407.41
Bhutan, 31974, 1317.09
Bhutan, 28604, 597.25
Bhutan, 27261, 1701.12
Bhutan, 26680, 1038.97
Bhutan, 29352, 1486.04
Bhutan, 35952, 955.25
Bhutan, 35807, 1538.42
Bhutan, 33291, 1959.57
Bhutan, 36850, 1864.66
Bhutan, 45549, 1166.56
Bhutan, 44832, 1460.19
Bhutan, 44757, 1178.57
Bhutan, 37126, 1392.87
Bhutan, 44869, 1420.62
Bhutan, 48120, 92.9
Bhutan, 47741, 1897.53
Bhutan, 47419, 190.15
Bhutan, 48765, 1838.51
Indonesia, 26073, 959.06
Indonesia, 13136, 1553.32
Indonesia, 6794, 278.96
Indonesia, 2028, 587.08
Indonesia, 1322, 486.36
Indonesia, 1184, 1548.8
Indonesia, 4009, 874.87
Indonesia, 3185, 561.85
Indonesia, 11376, 868.0
Indonesia, 11048, 1538.77
Indonesia, 6910, 658.82
Indonesia, 13024, 1941.73
Indonesia, 22512, 1970.51
Indonesia, 19101, 609.73
Indonesia, 16750, 292.07
Indonesia, 13230, 405.37
Indonesia, 22028, 1403.25
Indonesia, 25697, 1219.94
Indonesia, 25584, 1646.71
Indonesia, 25441, 836.93
Indonesia, 25906, 143.01
Indonesia, 40307, 243.16
Indonesia, 33770, 1309.56
Indonesia, 29074, 1111.59
Indonesia, 26832, 1025.42
Indonesia, 26220, 248.62
Indonesia, 33326, 1345.94
Indonesia, 38244, 533.83
Indonesia, 36835, 652.79
Indonesia, 35552, 191.05
Indonesia, 39269, 1793.67
Indonesia, 46607, 1119.78
Indonesia, 42096, 1037.61
Indonesia, 41770, 1287.47
Indonesia, 41740, 59.08
Indonesia, 45260, 759.08
Indonesia, 49264, 1097.05
Indonesia, 48531, 1324.52
Indonesia, 46960, 377.02
Indonesia, 49571, 899.85
Antigua & Deps, 30538, 1496.65
Antigua & Deps, 12806, 1723.13
Antigua & Deps, 6080, 590.06
Antigua & Deps, 1259, 1223.35
Antigua & Deps, 1233, 1398.56
Antigua & Deps, 992, 1564.35
Antigua & Deps, 4860, 272.35
Antigua & Deps, 1385, 946.47
Antigua & Deps, 12484, 931.25
Antigua & Deps, 11376, 517.84
Antigua & Deps, 10041, 1968.72
Antigua & Deps, 12577, 1095.89
Antigua & Deps, 21871, 604.15
Antigua & Deps, 20710, 44.81
Antigua & Deps, 18048, 813.73
Antigua & Deps, 17181, 623.96
Antigua & Deps, 21222, 986.67
Antigua & Deps, 27382, 153.89
Antigua & Deps, 26505, 1338.4
Antigua & Deps, 22477, 1004.06
Antigua & Deps, 29101, 1864.19
Antigua & Deps, 35939, 1455.85
Antigua & Deps, 33022, 1681.38
Antigua & Deps, 31558, 740.98
Antigua & Deps, 31498, 689.64
Antigua & Deps, 30717, 577.0
Antigua & Deps, 31620, 506.6
Antigua & Deps, 34974, 212.6
Antigua & Deps, 34683, 1827.94
Antigua & Deps, 33349, 93.15
Antigua & Deps, 35141, 1385.35
Antigua & Deps, 44212, 1396.28
Antigua & Deps, 40480, 1049.62
Antigua & Deps, 38405, 1963.17
Antigua & Deps, 36292, 1370.0
Antigua & Deps, 43467, 1717.93
Antigua & Deps, 47738, 668.72
Antigua & Deps, 47249, 986.29
Antigua & Deps, 45424, 452.5
Antigua & Deps, 48466, 1729.2
Colombia, 18466, 1953.2
Colombia, 9990, 1836.65
Colombia, 2173, 1504.93
Colombia, 891, 309.34
Colombia, 438, 227.01
Colombia, 284, 454.44
Colombia, 1646, 186.09
Colombia, 1133, 1470.82
Colombia, 5654, 54.06
Colombia, 5146, 908.05
Colombia, 3851, 563.42
Colombia, 9563, 73.35
Colombia, 15339, 169.47
Colombia, 12802, 1251.35
Colombia, 12620, 1599.8
Colombia, 12572, 998.59
Colombia, 14028, 48.54
Colombia, 17456, 743.15
Colombia, 17004, 459.09
Colombia, 16636, 242.11
Colombia, 18420, 1685.47
Colombia, 31394, 1801.01
Colombia, 25141, 1884.84
Colombia, 23928, 204.72
Colombia, 23607, 202.71
Colombia, 19736, 54.76
Colombia, 24081, 754.41
Colombia, 28585, 1959.19
Colombia, 27507, 1177.39
Colombia, 26933, 1041.87
Colombia, 31125, 888.82
Colombia, 43530, 1299.51
Colombia, 42357, 1129.05
Colombia, 37922, 1385.99
Colombia, 33391, 931.25
Colombia, 42622, 1004.89
Colombia, 49297, 1798.71
Colombia, 44581, 125.32
Colombia, 43775, 1649.95
Colombia, 49574, 1662.45
France, 27725, 1229.42
France, 13978, 368.49
France, 8061, 1847.16
France, 6279, 1896.38
France, 2597, 96.28
France, 1755, 1179.73
France, 7729, 1507.54
France, 6441, 1032.59
France, 11028, 1960.64
France, 9521, 1099.54
France, 8834, 1197.69
France, 13505, 983.22
France, 21688, 1988.41
France, 19681, 616.85
France, 16394, 1301.83
France, 15243, 1078.82
France, 20646, 1332.56
France, 25334, 1001.02
France, 24028, 1417.34
France, 22527, 1514.0
France, 26063, 1536.0
France, 38242, 1344.14
France, 32430, 1251.22
France, 30896, 253.29
France, 29794, 397.87
France, 29037, 1852.03
France, 31077, 340.33
France, 35773, 259.63
France, 34265, 842.73
France, 32608, 1446.41
France, 36654, 106.52
France, 42838, 862.14
France, 41760, 1994.98
France, 41679, 1840.46
France, 38888, 998.7
France, 41983, 175.46
France, 49344, 255.55
France, 43992, 1935.72
France, 43160, 1510.08
France, 49704, 941.12
Iraq, 31036, 1590.01
Iraq, 17203, 1845.9
Iraq, 5974, 918.47
Iraq, 4241, 1553.25
Iraq, 4170, 1059.81
Iraq, 3646, 1361.25
Iraq, 5871, 894.73
Iraq, 4676, 1047.96
Iraq, 12985, 140.79
Iraq, 8760, 305.44
Iraq, 6349, 238.13
Iraq, 15513, 844.74
Iraq, 25907, 1025.05
Iraq, 18266, 1643.16
Iraq, 18025, 675.45
Iraq, 17892, 1061.01
Iraq, 24594, 899.75
Iraq, 29808, 940.04
Iraq, 28816, 569.72
Iraq, 26103, 1901.24
Iraq, 29965, 323.86
Iraq, 40550, 1475.07
Iraq, 35978, 642.0
Iraq, 34737, 1245.8
Iraq, 33384, 48.12
Iraq, 32879, 1029.46
Iraq, 35683, 614.05
Iraq, 37540, 827.63
Iraq, 37471, 1939.18
Iraq, 35983, 964.25
Iraq, 38829, 692.41
Iraq, 45893, 661.7
Iraq, 43755, 1857.17
Iraq, 42063, 1132.24
Iraq, 41990, 570.92
Iraq, 45378, 1238.2
Iraq, 48704, 1075.92
Iraq, 47513, 737.74
Iraq, 47384, 920.32
Iraq, 49874, 1998.43
Uruguay, 18918, 277.12
Uruguay, 11240, 732.37
Uruguay, 5073, 126.98
Uruguay, 1946, 417.28
Uruguay, 1219, 1767.12
Uruguay, 879, 1498.55
Uruguay, 4934, 1814.29
Uruguay, 2693, 1198.09
Uruguay, 7878, 1504.22
Uruguay, 7792, 1567.54
Uruguay, 5363, 290.22
Uruguay, 8306, 1435.35
Uruguay, 16033, 998.4
Uruguay, 14314, 1366.75
Uruguay, 14262, 799.28
Uruguay, 11362, 1121.62
Uruguay, 15503, 1854.05
Uruguay, 18247, 990.71
Uruguay, 16810, 798.73
Uruguay, 16646, 292.81
Uruguay, 18568, 1443.99
Uruguay, 36713, 1756.45
